player_name,team,total_points,total_rebounds,total_assists,total_minutes,total_fga,total_fta,total_3pa,total_turnovers,games_played,points_per_game,rebounds_per_game,assists_per_game,minutes_per_game,turnovers_per_game,production_score,production_rank
Jeff Dowtin Jr.,76ers,215.0,54.0,67.0,518.0,186.0,30.0,55.0,10.0,46,4.673913043478261,1.173913043478261,1.4565217391304348,11.26086956521739,0.21739130434782608,8.267391304347825,408.0
Donovan Mitchell,Team Chuck,3.0,5.0,5.0,18.0,11.0,0.0,6.0,3.0,2,1.5,2.5,2.5,9.0,1.5,8.25,409.0
Micah Potter,Jazz,142.0,149.0,26.0,624.0,120.0,20.0,90.0,27.0,44,3.227272727272727,3.3863636363636362,0.5909090909090909,14.181818181818182,0.6136363636363636,8.177272727272728,410.0
Devin Carter,Kings,139.0,72.0,40.0,361.0,118.0,46.0,57.0,15.0,35,3.9714285714285715,2.057142857142857,1.1428571428571428,10.314285714285715,0.42857142857142855,8.154285714285713,411.0
Ajay Mitchell,Thunder,273.0,78.0,73.0,681.0,214.0,44.0,68.0,34.0,59,4.627118644067797,1.3220338983050848,1.2372881355932204,11.542372881355933,0.576271186440678,8.069491525423729,412.0
Isaiah Wong,Hornets,120.0,32.0,28.0,265.0,105.0,34.0,33.0,18.0,25,4.8,1.28,1.12,10.6,0.72,8.016,413.0
Jay Huff,Grizzlies,410.0,120.0,37.0,713.0,278.0,56.0,186.0,31.0,77,5.324675324675325,1.5584415584415585,0.4805194805194805,9.25974025974026,0.4025974025974026,7.915584415584416,414.0
Dalen Terry,Bulls,298.0,114.0,88.0,898.0,244.0,67.0,92.0,48.0,72,4.138888888888889,1.5833333333333333,1.2222222222222223,12.472222222222221,0.6666666666666666,7.872222222222224,415.0
Julian Phillips,Bulls,350.0,159.0,36.0,1061.0,274.0,76.0,147.0,26.0,76,4.605263157894737,2.0921052631578947,0.47368421052631576,13.960526315789474,0.34210526315789475,7.826315789473685,416.0
Maxi Kleber,Mavericks,103.0,95.0,43.0,637.0,96.0,21.0,49.0,23.0,36,2.861111111111111,2.638888888888889,1.1944444444444444,17.694444444444443,0.6388888888888888,7.819444444444445,417.0
Mouhamed Gueye,Hawks,165.0,105.0,23.0,456.0,141.0,32.0,69.0,13.0,42,3.9285714285714284,2.5,0.5476190476190477,10.857142857142858,0.30952380952380953,7.75,418.0
Lindy Waters III,Warriors,209.0,96.0,42.0,657.0,205.0,11.0,148.0,17.0,50,4.18,1.92,0.84,13.14,0.34,7.744,419.0
Jabari Walker,Trail Blazers,273.0,190.0,32.0,650.0,198.0,62.0,66.0,29.0,71,3.8450704225352115,2.676056338028169,0.4507042253521127,9.154929577464788,0.4084507042253521,7.732394366197183,420.0
Cade Cunningham,Team Kenny,5.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,1,5.0,1.0,1.0,5.0,1.0,7.7,421.0
Josh Okogie,Suns,150.0,72.0,14.0,352.0,114.0,32.0,42.0,16.0,34,4.411764705882353,2.1176470588235294,0.4117647058823529,10.352941176470589,0.47058823529411764,7.570588235294117,422.0
Talen Horton-Tucker,Bulls,340.0,95.0,75.0,669.0,269.0,80.0,117.0,38.0,75,4.533333333333333,1.2666666666666666,1.0,8.92,0.5066666666666667,7.553333333333333,423.0
Ryan Rollins,Bucks,277.0,93.0,88.0,679.0,235.0,35.0,106.0,40.0,69,4.0144927536231885,1.3478260869565217,1.2753623188405796,9.840579710144928,0.5797101449275363,7.544927536231883,424.0
Adem Bona,76ers,246.0,190.0,21.0,717.0,138.0,80.0,0.0,48.0,67,3.671641791044776,2.8358208955223883,0.31343283582089554,10.701492537313433,0.7164179104477612,7.544776119402985,425.0
Tyler Herro,Team Kenny,6.0,0.0,1.0,8.0,4.0,0.0,4.0,1.0,1,6.0,0.0,1.0,8.0,1.0,7.5,426.0
Evan Mobley,Team Kenny,6.0,0.0,1.0,8.0,4.0,0.0,1.0,0.0,1,6.0,0.0,1.0,8.0,0.0,7.5,426.0
Jalen Brunson,Team Kenny,3.0,0.0,3.0,8.0,5.0,0.0,4.0,0.0,1,3.0,0.0,3.0,8.0,0.0,7.5,426.0
Kessler Edwards,Mavericks,168.0,111.0,42.0,592.0,135.0,13.0,54.0,16.0,49,3.4285714285714284,2.2653061224489797,0.8571428571428571,12.081632653061224,0.32653061224489793,7.43265306122449,427.0
Collin Gillespie,Suns,121.0,52.0,54.0,309.0,105.0,18.0,57.0,12.0,36,3.361111111111111,1.4444444444444444,1.5,8.583333333333334,0.3333333333333333,7.344444444444444,428.0
Kris Murray,Trail Blazers,263.0,160.0,60.0,938.0,247.0,55.0,102.0,37.0,75,3.506666666666667,2.1333333333333333,0.8,12.506666666666666,0.49333333333333335,7.266666666666667,429.0
Kevin Durant,Team Shaq,4.0,5.0,3.0,17.0,9.0,0.0,3.0,0.0,2,2.0,2.5,1.5,8.5,0.0,7.25,430.0
Oso Ighodaro,Suns,209.0,195.0,61.0,875.0,156.0,41.0,2.0,35.0,74,2.824324324324324,2.635135135135135,0.8243243243243243,11.824324324324325,0.47297297297297297,7.222972972972972,431.0
Jaylen Brown,Team Shaq,12.0,2.0,0.0,13.0,9.0,0.0,2.0,0.0,2,6.0,1.0,0.0,6.5,0.0,7.2,432.0
James Wiseman,Pacers,6.0,1.0,0.0,5.0,4.0,2.0,1.0,0.0,1,6.0,1.0,0.0,5.0,0.0,7.2,432.0
Jericho Sims,Bucks,48.0,88.0,12.0,269.0,31.0,3.0,0.0,17.0,24,2.0,3.6666666666666665,0.5,11.208333333333334,0.7083333333333334,7.1499999999999995,433.0
Neemias Queta,Celtics,292.0,211.0,39.0,797.0,189.0,56.0,3.0,36.0,85,3.4352941176470586,2.4823529411764707,0.4588235294117647,9.376470588235295,0.4235294117647059,7.102352941176471,434.0
Sandro Mamukelashvili,Spurs,303.0,140.0,37.0,546.0,221.0,42.0,131.0,20.0,75,4.04,1.8666666666666667,0.49333333333333335,7.28,0.26666666666666666,7.02,435.0
Charles Bassey,Spurs,157.0,151.0,17.0,364.0,116.0,33.0,0.0,23.0,52,3.019230769230769,2.9038461538461537,0.3269230769230769,7.0,0.4423076923076923,6.994230769230768,436.0
Garrison Mathews,Hawks,341.0,83.0,58.0,789.0,245.0,77.0,208.0,29.0,76,4.4868421052631575,1.0921052631578947,0.7631578947368421,10.381578947368421,0.3815789473684211,6.942105263157895,437.0
Andre Jackson Jr.,Bucks,216.0,178.0,79.0,950.0,193.0,20.0,79.0,55.0,79,2.7341772151898733,2.2531645569620253,1.0,12.025316455696203,0.6962025316455697,6.9379746835443035,438.0
Dru Smith,Heat,87.0,36.0,23.0,268.0,61.0,12.0,30.0,17.0,24,3.625,1.5,0.9583333333333334,11.166666666666666,0.7083333333333334,6.8625,439.0
Svi Mykhailiuk,Jazz,299.0,74.0,61.0,629.0,267.0,33.0,181.0,46.0,70,4.271428571428571,1.0571428571428572,0.8714285714285714,8.985714285714286,0.6571428571428571,6.847142857142857,440.0
Richaun Holmes,Wizards,220.0,169.0,42.0,517.0,133.0,60.0,3.0,21.0,73,3.0136986301369864,2.315068493150685,0.5753424657534246,7.082191780821918,0.2876712328767123,6.654794520547945,441.0
Alec Burks,Heat,295.0,113.0,53.0,761.0,225.0,45.0,171.0,23.0,77,3.831168831168831,1.4675324675324675,0.6883116883116883,9.883116883116884,0.2987012987012987,6.624675324675325,442.0
Gui Santos,Warriors,232.0,173.0,76.0,752.0,176.0,43.0,98.0,48.0,84,2.761904761904762,2.0595238095238093,0.9047619047619048,8.952380952380953,0.5714285714285714,6.59047619047619,443.0
Keaton Wallace,Hawks,151.0,38.0,62.0,456.0,138.0,11.0,73.0,29.0,44,3.4318181818181817,0.8636363636363636,1.4090909090909092,10.363636363636363,0.6590909090909091,6.581818181818182,444.0
Marcus Sasser,Pistons,286.0,56.0,110.0,654.0,230.0,32.0,122.0,41.0,79,3.6202531645569622,0.7088607594936709,1.3924050632911393,8.278481012658228,0.5189873417721519,6.559493670886075,445.0
Tyson Etienne,Nets,21.0,6.0,3.0,69.0,20.0,6.0,19.0,7.0,5,4.2,1.2,0.6,13.8,1.4,6.540000000000001,446.0
Rob Dillingham,Timberwolves,227.0,52.0,104.0,530.0,218.0,17.0,76.0,52.0,69,3.289855072463768,0.7536231884057971,1.5072463768115942,7.681159420289855,0.7536231884057971,6.455072463768116,447.0
Jaylen Martin,Wizards,44.0,26.0,9.0,129.0,42.0,4.0,12.0,8.0,14,3.142857142857143,1.8571428571428572,0.6428571428571429,9.214285714285714,0.5714285714285714,6.335714285714286,448.0
Caleb Martin,Mavericks,38.0,25.0,18.0,152.0,39.0,10.0,8.0,6.0,15,2.533333333333333,1.6666666666666667,1.2,10.133333333333333,0.4,6.333333333333333,449.0
Marvin Bagley III,Wizards,93.0,56.0,7.0,169.0,71.0,23.0,10.0,11.0,27,3.4444444444444446,2.074074074074074,0.25925925925925924,6.2592592592592595,0.4074074074074074,6.322222222222223,450.0
Aaron Holiday,Rockets,307.0,73.0,76.0,746.0,245.0,45.0,161.0,36.0,81,3.7901234567901234,0.9012345679012346,0.9382716049382716,9.209876543209877,0.4444444444444444,6.279012345679012,451.0
Olivier-Maxence Prosper,Mavericks,201.0,126.0,40.0,582.0,174.0,76.0,51.0,14.0,66,3.0454545454545454,1.9090909090909092,0.6060606060606061,8.818181818181818,0.21212121212121213,6.245454545454545,452.0
Trey Jemison III,Lakers,54.0,52.0,5.0,194.0,40.0,10.0,0.0,8.0,20,2.7,2.6,0.25,9.7,0.4,6.195,453.0
Oscar Tshiebwe,Jazz,53.0,76.0,5.0,142.0,35.0,15.0,0.0,4.0,25,2.12,3.04,0.2,5.68,0.16,6.068,454.0
Monte Morris,Suns,213.0,60.0,68.0,536.0,179.0,40.0,78.0,19.0,65,3.276923076923077,0.9230769230769231,1.0461538461538462,8.246153846153845,0.2923076923076923,5.953846153846154,455.0
Zach Edey,Team Candace,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1,2.0,2.0,1.0,3.0,0.0,5.9,456.0
Trevelin Queen,Magic,151.0,52.0,38.0,424.0,145.0,19.0,75.0,22.0,47,3.2127659574468086,1.1063829787234043,0.8085106382978723,9.02127659574468,0.46808510638297873,5.7531914893617015,457.0
Jamal Cain,Pelicans,133.0,71.0,19.0,382.0,109.0,35.0,59.0,18.0,43,3.0930232558139537,1.6511627906976745,0.4418604651162791,8.883720930232558,0.4186046511627907,5.7372093023255815,458.0
DeAndre Jordan,Nuggets,163.0,232.0,41.0,585.0,114.0,43.0,0.0,37.0,88,1.8522727272727273,2.6363636363636362,0.4659090909090909,6.6477272727272725,0.42045454545454547,5.714772727272727,459.0
Quenton Jackson,Pacers,141.0,38.0,51.0,339.0,106.0,33.0,36.0,15.0,47,3.0,0.8085106382978723,1.0851063829787233,7.212765957446808,0.3191489361702128,5.597872340425532,460.0
Maxwell Lewis,Nets,72.0,33.0,10.0,195.0,66.0,6.0,29.0,7.0,23,3.130434782608696,1.434782608695652,0.43478260869565216,8.478260869565217,0.30434782608695654,5.504347826086956,461.0
Bol Bol,Suns,229.0,102.0,20.0,428.0,175.0,26.0,88.0,18.0,70,3.2714285714285714,1.457142857142857,0.2857142857142857,6.114285714285714,0.2571428571428571,5.448571428571428,462.0
Keyonte George,Team Candace,3.0,2.0,0.0,9.0,4.0,0.0,4.0,1.0,1,3.0,2.0,0.0,9.0,1.0,5.4,463.0
Robert Williams III,Trail Blazers,116.0,118.0,21.0,351.0,78.0,17.0,3.0,17.0,54,2.1481481481481484,2.185185185185185,0.3888888888888889,6.5,0.3148148148148148,5.353703703703704,464.0
Pelle Larsson,Heat,229.0,84.0,54.0,709.0,181.0,53.0,87.0,19.0,79,2.8987341772151898,1.0632911392405062,0.6835443037974683,8.974683544303797,0.24050632911392406,5.2,465.0
Reece Beekman,Nets,83.0,35.0,55.0,431.0,99.0,15.0,37.0,19.0,40,2.075,0.875,1.375,10.775,0.475,5.1875,466.0
Reggie Jackson,76ers,136.0,42.0,45.0,386.0,133.0,9.0,74.0,17.0,49,2.7755102040816326,0.8571428571428571,0.9183673469387755,7.877551020408164,0.3469387755102041,5.181632653061224,467.0
Elfrid Payton,Hornets,6.0,13.0,20.0,122.0,21.0,0.0,0.0,7.0,10,0.6,1.3,2.0,12.2,0.7,5.16,468.0
Dwight Powell,Mavericks,100.0,107.0,49.0,480.0,55.0,37.0,2.0,15.0,59,1.694915254237288,1.8135593220338984,0.8305084745762712,8.135593220338983,0.2542372881355932,5.1169491525423725,469.0
Blake Wesley,Spurs,170.0,49.0,101.0,530.0,148.0,43.0,42.0,42.0,75,2.2666666666666666,0.6533333333333333,1.3466666666666667,7.066666666666666,0.56,5.070666666666666,470.0
Antonio Reeves,Pelicans,207.0,46.0,31.0,454.0,174.0,22.0,92.0,23.0,61,3.3934426229508197,0.7540983606557377,0.5081967213114754,7.442622950819672,0.3770491803278688,5.060655737704918,471.0
Jericho Sims,Knicks,64.0,129.0,22.0,420.0,46.0,13.0,0.0,21.0,50,1.28,2.58,0.44,8.4,0.42,5.0360000000000005,472.0
Pat Connaughton,Bucks,151.0,87.0,57.0,517.0,134.0,21.0,70.0,22.0,68,2.2205882352941178,1.2794117647058822,0.8382352941176471,7.602941176470588,0.3235294117647059,5.0132352941176475,473.0
Malachi Flynn,Hornets,16.0,7.0,7.0,44.0,13.0,6.0,4.0,4.0,7,2.2857142857142856,1.0,1.0,6.285714285714286,0.5714285714285714,4.985714285714286,474.0
Landry Shamet,Knicks,216.0,51.0,27.0,656.0,182.0,13.0,120.0,23.0,64,3.375,0.796875,0.421875,10.25,0.359375,4.9640625,475.0
Jett Howard,Magic,257.0,67.0,42.0,668.0,252.0,23.0,181.0,30.0,81,3.1728395061728394,0.8271604938271605,0.5185185185185185,8.246913580246913,0.37037037037037035,4.94320987654321,476.0
David Roddy,Hawks,122.0,70.0,30.0,345.0,93.0,22.0,43.0,20.0,51,2.392156862745098,1.3725490196078431,0.5882352941176471,6.764705882352941,0.39215686274509803,4.921568627450981,477.0
John Konchar,Grizzlies,116.0,150.0,42.0,590.0,95.0,12.0,63.0,17.0,76,1.5263157894736843,1.9736842105263157,0.5526315789473685,7.7631578947368425,0.2236842105263158,4.723684210526315,478.0
Kobe Bufkin,Hawks,53.0,21.0,17.0,123.0,47.0,18.0,19.0,8.0,22,2.409090909090909,0.9545454545454546,0.7727272727272727,5.590909090909091,0.36363636363636365,4.713636363636364,479.0
Pascal Siakam,Team Chuck,4.0,2.0,2.0,10.0,2.0,0.0,0.0,1.0,2,2.0,1.0,1.0,5.0,0.5,4.7,480.0
Jalen Pickett,Nuggets,164.0,58.0,87.0,561.0,154.0,2.0,85.0,24.0,78,2.1025641025641026,0.7435897435897436,1.1153846153846154,7.1923076923076925,0.3076923076923077,4.667948717948718,481.0
Paul Reed,Pistons,172.0,116.0,37.0,415.0,123.0,40.0,22.0,25.0,79,2.1772151898734178,1.4683544303797469,0.46835443037974683,5.253164556962025,0.31645569620253167,4.641772151898734,482.0
Christian Koloko,Lakers,86.0,84.0,16.0,324.0,62.0,12.0,3.0,12.0,46,1.8695652173913044,1.826086956521739,0.34782608695652173,7.043478260869565,0.2608695652173913,4.582608695652174,483.0
Jackson Rowe,Warriors,22.0,11.0,4.0,51.0,17.0,6.0,10.0,1.0,9,2.4444444444444446,1.2222222222222223,0.4444444444444444,5.666666666666667,0.1111111111111111,4.577777777777778,484.0
Kylor Kelley,Pelicans,5.0,6.0,1.0,21.0,6.0,2.0,0.0,0.0,3,1.6666666666666667,2.0,0.3333333333333333,7.0,0.0,4.566666666666666,485.0
Jaden Springer,Jazz,39.0,16.0,16.0,134.0,32.0,10.0,17.0,8.0,18,2.1666666666666665,0.8888888888888888,0.8888888888888888,7.444444444444445,0.4444444444444444,4.566666666666666,485.0
Cory Joseph,Magic,180.0,68.0,75.0,644.0,158.0,14.0,111.0,18.0,82,2.1951219512195124,0.8292682926829268,0.9146341463414634,7.853658536585366,0.21951219512195122,4.56219512195122,486.0
Reed Sheppard,Rockets,188.0,67.0,60.0,588.0,213.0,16.0,122.0,32.0,79,2.3797468354430378,0.8481012658227848,0.759493670886076,7.443037974683544,0.4050632911392405,4.536708860759493,487.0
Jock Landale,Rockets,163.0,119.0,28.0,425.0,130.0,37.0,19.0,19.0,78,2.08974358974359,1.5256410256410255,0.358974358974359,5.448717948717949,0.24358974358974358,4.458974358974359,488.0
Craig Porter Jr.,Cavaliers,150.0,59.0,66.0,434.0,109.0,20.0,36.0,29.0,72,2.0833333333333335,0.8194444444444444,0.9166666666666666,6.027777777777778,0.4027777777777778,4.441666666666666,489.0
Jaylon Tyson,Cavaliers,160.0,94.0,46.0,425.0,135.0,26.0,55.0,22.0,77,2.0779220779220777,1.2207792207792207,0.5974025974025974,5.51948051948052,0.2857142857142857,4.438961038961039,490.0
Cam Spencer,Grizzlies,76.0,26.0,26.0,200.0,58.0,15.0,37.0,6.0,33,2.303030303030303,0.7878787878787878,0.7878787878787878,6.0606060606060606,0.18181818181818182,4.43030303030303,491.0
Jae'Sean Tate,Rockets,167.0,109.0,40.0,533.0,135.0,45.0,38.0,19.0,81,2.0617283950617282,1.345679012345679,0.49382716049382713,6.580246913580247,0.2345679012345679,4.417283950617284,492.0
Ousmane Dieng,Thunder,156.0,85.0,34.0,438.0,135.0,18.0,78.0,18.0,70,2.2285714285714286,1.2142857142857142,0.4857142857142857,6.257142857142857,0.2571428571428571,4.414285714285715,493.0
Jaylen Wells,Team Candace,2.0,2.0,0.0,5.0,3.0,0.0,1.0,1.0,1,2.0,2.0,0.0,5.0,1.0,4.4,494.0
Shake Milton,Lakers,100.0,51.0,35.0,303.0,83.0,20.0,30.0,17.0,49,2.0408163265306123,1.0408163265306123,0.7142857142857143,6.183673469387755,0.3469387755102041,4.3612244897959185,495.0
Jaylen Clark,Timberwolves,159.0,53.0,25.0,483.0,112.0,38.0,49.0,7.0,60,2.65,0.8833333333333333,0.4166666666666667,8.05,0.11666666666666667,4.335,496.0
Duop Reath,Trail Blazers,180.0,86.0,25.0,424.0,155.0,22.0,102.0,15.0,74,2.4324324324324325,1.162162162162162,0.33783783783783783,5.72972972972973,0.20270270270270271,4.333783783783784,497.0
N'Faly Dante,Rockets,18.0,15.0,2.0,33.0,11.0,3.0,0.0,1.0,9,2.0,1.6666666666666667,0.2222222222222222,3.6666666666666665,0.1111111111111111,4.333333333333333,498.0
Dillon Jones,Thunder,133.0,113.0,57.0,515.0,129.0,26.0,66.0,29.0,82,1.6219512195121952,1.3780487804878048,0.6951219512195121,6.280487804878049,0.35365853658536583,4.318292682926829,499.0
Jordan Miller,Clippers,155.0,60.0,38.0,424.0,138.0,35.0,38.0,26.0,66,2.3484848484848486,0.9090909090909091,0.5757575757575758,6.424242424242424,0.3939393939393939,4.303030303030303,500.0
Bruno Fernando,Raptors,58.0,51.0,18.0,146.0,49.0,8.0,0.0,14.0,34,1.7058823529411764,1.5,0.5294117647058824,4.294117647058823,0.4117647058823529,4.3,501.0
Bones Hyland,Clippers,144.0,24.0,28.0,221.0,115.0,26.0,80.0,24.0,50,2.88,0.48,0.56,4.42,0.48,4.296,502.0
Gary Harris,Magic,130.0,59.0,25.0,713.0,132.0,10.0,97.0,15.0,56,2.3214285714285716,1.0535714285714286,0.44642857142857145,12.732142857142858,0.26785714285714285,4.255357142857143,503.0
Isaiah Jackson,Pacers,35.0,28.0,5.0,84.0,23.0,14.0,0.0,5.0,18,1.9444444444444444,1.5555555555555556,0.2777777777777778,4.666666666666667,0.2777777777777778,4.227777777777778,504.0
Malaki Branham,Spurs,189.0,44.0,32.0,364.0,157.0,24.0,71.0,32.0,70,2.7,0.6285714285714286,0.45714285714285713,5.2,0.45714285714285713,4.140000000000001,505.0
Caleb Houstan,Magic,205.0,66.0,30.0,717.0,174.0,15.0,150.0,12.0,81,2.5308641975308643,0.8148148148148148,0.37037037037037035,8.851851851851851,0.14814814814814814,4.064197530864197,506.0
Moses Brown,Pacers,29.0,13.0,0.0,46.0,20.0,5.0,0.0,6.0,11,2.6363636363636362,1.1818181818181819,0.0,4.181818181818182,0.5454545454545454,4.054545454545455,507.0
Kylor Kelley,Mavericks,24.0,21.0,2.0,67.0,13.0,6.0,0.0,1.0,13,1.8461538461538463,1.6153846153846154,0.15384615384615385,5.153846153846154,0.07692307692307693,4.015384615384615,508.0
Javonte Green,Cavaliers,54.0,35.0,8.0,112.0,45.0,11.0,25.0,3.0,27,2.0,1.2962962962962963,0.2962962962962963,4.148148148148148,0.1111111111111111,4.0,509.0
Lamar Stevens,Grizzlies,47.0,33.0,6.0,123.0,47.0,9.0,22.0,8.0,24,1.9583333333333333,1.375,0.25,5.125,0.3333333333333333,3.9833333333333334,510.0
Pat Spencer,Warriors,129.0,57.0,50.0,295.0,121.0,18.0,23.0,24.0,69,1.8695652173913044,0.8260869565217391,0.7246376811594203,4.27536231884058,0.34782608695652173,3.9478260869565216,511.0
Dominick Barlow,Hawks,112.0,62.0,12.0,281.0,91.0,22.0,20.0,3.0,52,2.1538461538461537,1.1923076923076923,0.23076923076923078,5.403846153846154,0.057692307692307696,3.9307692307692306,512.0
Terrence Shannon Jr.,Timberwolves,179.0,57.0,34.0,394.0,141.0,33.0,39.0,17.0,76,2.3552631578947367,0.75,0.4473684210526316,5.184210526315789,0.2236842105263158,3.926315789473684,513.0
Trey Jemison III,Pelicans,38.0,44.0,10.0,167.0,32.0,21.0,0.0,10.0,27,1.4074074074074074,1.6296296296296295,0.37037037037037035,6.185185185185185,0.37037037037037035,3.9185185185185185,514.0
Delon Wright,Bucks,65.0,46.0,48.0,404.0,82.0,16.0,49.0,14.0,50,1.3,0.92,0.96,8.08,0.28,3.844,515.0
Dariq Whitehead,Nets,72.0,18.0,8.0,149.0,56.0,3.0,43.0,12.0,28,2.5714285714285716,0.6428571428571429,0.2857142857142857,5.321428571428571,0.42857142857142855,3.7714285714285714,516.0
Drew Eubanks,Clippers,47.0,41.0,6.0,137.0,34.0,18.0,1.0,7.0,28,1.6785714285714286,1.4642857142857142,0.21428571428571427,4.892857142857143,0.25,3.757142857142857,517.0
Thomas Bryant,Heat,41.0,32.0,4.0,115.0,28.0,11.0,17.0,2.0,23,1.7826086956521738,1.391304347826087,0.17391304347826086,5.0,0.08695652173913043,3.7130434782608694,518.0
Kevin Love,Heat,122.0,94.0,22.0,251.0,115.0,23.0,67.0,14.0,73,1.6712328767123288,1.2876712328767124,0.3013698630136986,3.4383561643835616,0.1917808219178082,3.6684931506849314,519.0
Elijah Harkless,Jazz,32.0,21.0,8.0,137.0,35.0,6.0,25.0,3.0,19,1.6842105263157894,1.105263157894737,0.42105263157894735,7.2105263157894735,0.15789473684210525,3.6421052631578945,520.0
Isaac Jones,Kings,125.0,52.0,12.0,279.0,75.0,36.0,7.0,14.0,57,2.192982456140351,0.9122807017543859,0.21052631578947367,4.894736842105263,0.24561403508771928,3.6035087719298247,521.0
Cam Reddish,Lakers,105.0,66.0,22.0,589.0,94.0,26.0,47.0,12.0,61,1.721311475409836,1.0819672131147542,0.36065573770491804,9.655737704918034,0.19672131147540983,3.5606557377049177,522.0
Markelle Fultz,Kings,39.0,12.0,16.0,127.0,47.0,1.0,6.0,13.0,22,1.7727272727272727,0.5454545454545454,0.7272727272727273,5.7727272727272725,0.5909090909090909,3.518181818181818,523.0
Branden Carlson,Thunder,91.0,42.0,11.0,196.0,74.0,10.0,55.0,4.0,45,2.022222222222222,0.9333333333333333,0.24444444444444444,4.355555555555555,0.08888888888888889,3.508888888888889,524.0
Jalen Williams,Team Kenny,2.0,0.0,1.0,7.0,3.0,0.0,1.0,2.0,1,2.0,0.0,1.0,7.0,2.0,3.5,525.0
Trayce Jackson-Davis,Team Candace,2.0,0.0,1.0,6.0,1.0,0.0,0.0,2.0,1,2.0,0.0,1.0,6.0,2.0,3.5,525.0
Alex Len,Kings,52.0,64.0,30.0,255.0,41.0,13.0,6.0,11.0,50,1.04,1.28,0.6,5.1,0.22,3.476,526.0
Kevin Knox II,Warriors,61.0,21.0,9.0,103.0,52.0,13.0,21.0,5.0,29,2.103448275862069,0.7241379310344828,0.3103448275862069,3.5517241379310347,0.1724137931034483,3.4379310344827587,527.0
Taj Gibson,Hornets,96.0,104.0,17.0,343.0,82.0,16.0,2.0,22.0,72,1.3333333333333333,1.4444444444444444,0.2361111111111111,4.763888888888889,0.3055555555555556,3.420833333333333,528.0
Zeke Nnaji,Nuggets,163.0,89.0,20.0,566.0,131.0,41.0,49.0,14.0,88,1.8522727272727273,1.0113636363636365,0.22727272727272727,6.431818181818182,0.1590909090909091,3.4068181818181817,529.0
Daeqwon Plowden,Hawks,24.0,5.0,0.0,33.0,10.0,2.0,8.0,1.0,9,2.6666666666666665,0.5555555555555556,0.0,3.6666666666666665,0.1111111111111111,3.333333333333333,530.0
Torrey Craig,Bulls,62.0,25.0,5.0,112.0,45.0,4.0,35.0,0.0,30,2.066666666666667,0.8333333333333334,0.16666666666666666,3.7333333333333334,0.0,3.316666666666667,531.0
Torrey Craig,Celtics,42.0,35.0,12.0,135.0,33.0,6.0,23.0,4.0,31,1.3548387096774193,1.1290322580645162,0.3870967741935484,4.354838709677419,0.12903225806451613,3.2903225806451615,532.0
Tony Bradley,Pacers,58.0,46.0,8.0,154.0,38.0,14.0,4.0,8.0,40,1.45,1.15,0.2,3.85,0.2,3.13,533.0
Kai Jones,Clippers,61.0,46.0,10.0,208.0,36.0,12.0,2.0,10.0,43,1.4186046511627908,1.069767441860465,0.23255813953488372,4.837209302325581,0.23255813953488372,3.0511627906976746,534.0
Jevon Carter,Bulls,131.0,33.0,35.0,281.0,123.0,10.0,87.0,11.0,75,1.7466666666666666,0.44,0.4666666666666667,3.7466666666666666,0.14666666666666667,2.974666666666667,535.0
Johnny Davis,Wizards,80.0,38.0,11.0,240.0,78.0,15.0,29.0,7.0,48,1.6666666666666667,0.7916666666666666,0.22916666666666666,5.0,0.14583333333333334,2.9604166666666667,536.0
Hunter Tyson,Nuggets,126.0,79.0,20.0,389.0,106.0,29.0,67.0,15.0,85,1.4823529411764707,0.9294117647058824,0.23529411764705882,4.576470588235294,0.17647058823529413,2.9505882352941177,537.0
Wendell Moore Jr.,Pistons,63.0,44.0,23.0,221.0,50.0,14.0,14.0,9.0,51,1.2352941176470589,0.8627450980392157,0.45098039215686275,4.333333333333333,0.17647058823529413,2.947058823529412,538.0
Drew Peterson,Celtics,44.0,32.0,13.0,152.0,30.0,7.0,24.0,6.0,35,1.2571428571428571,0.9142857142857143,0.37142857142857144,4.3428571428571425,0.17142857142857143,2.911428571428571,539.0
Rayan Rupert,Trail Blazers,111.0,49.0,22.0,363.0,103.0,22.0,42.0,24.0,70,1.5857142857142856,0.7,0.3142857142857143,5.185714285714286,0.34285714285714286,2.8971428571428572,540.0
Nae'Qwan Tomlin,Cavaliers,10.0,6.0,0.0,14.0,8.0,3.0,2.0,1.0,6,1.6666666666666667,1.0,0.0,2.3333333333333335,0.16666666666666666,2.8666666666666667,541.0
Anthony Gill,Wizards,115.0,56.0,15.0,344.0,72.0,48.0,26.0,10.0,72,1.5972222222222223,0.7777777777777778,0.20833333333333334,4.777777777777778,0.1388888888888889,2.843055555555556,542.0
Patty Mills,Jazz,74.0,21.0,21.0,260.0,76.0,5.0,57.0,16.0,46,1.608695652173913,0.45652173913043476,0.45652173913043476,5.6521739130434785,0.34782608695652173,2.841304347826087,543.0
Jeff Green,Rockets,142.0,50.0,18.0,355.0,104.0,24.0,65.0,8.0,81,1.7530864197530864,0.6172839506172839,0.2222222222222222,4.382716049382716,0.09876543209876543,2.8271604938271606,544.0
Kobe Brown,Clippers,84.0,57.0,24.0,243.0,71.0,6.0,22.0,8.0,67,1.2537313432835822,0.8507462686567164,0.3582089552238806,3.626865671641791,0.11940298507462686,2.811940298507462,545.0
